Date,Ticker,Open,High,Low,Close,Volume
08/20/2018,VOO,262.4,262.74,261.9,262.44,"1,245,462"
08/17/2018,VOO,260.71,262.38,260.35,261.86,"2,278,823"
08/16/2018,VOO,260.36,261.89,260.35,260.99,"1,693,138"
08/15/2018,VOO,259.43,259.55,257.39,258.89,"2,587,788"
08/14/2018,VOO,259.94,261.07,259.55,260.81,"1,531,808"
08/13/2018,VOO,260.41,261.07,258.9,259.14,"3,685,433"
08/10/2018,VOO,260.36,260.96,259.43,260.12,"2,395,462"
08/09/2018,VOO,262.33,262.74,261.76,261.9,"1,084,398"
08/08/2018,VOO,262.23,262.67,261.79,262.23,"1,560,785"
08/07/2018,VOO,262.2,262.78,262.08,262.37,"2,619,229"
08/06/2018,VOO,260.56,261.83,260.2,261.64,"1,842,998"
08/03/2018,VOO,259.6,260.66,259.39,260.66,"2,017,560"
08/02/2018,VOO,256.73,259.6,256.48,259.39,"1,767,326"
08/01/2018,VOO,258.64,259.19,257.35,258.08,"1,651,723"
07/31/2018,VOO,258.02,259.09,257.6,258.4,"1,992,498"
07/30/2018,VOO,258.6,258.78,256.64,257.1,"1,601,425"
07/27/2018,VOO,260.73,260.74,257.58,258.59,"2,666,731"
07/26/2018,VOO,260.14,261.01,260.1,260.28,"2,166,453"
07/25/2018,VOO,258.54,261.25,258.43,261.05,"2,623,349"
07/24/2018,VOO,258.84,259.57,257.82,258.68,"2,916,394"
07/23/2018,VOO,256.73,257.61,256.4,257.47,"1,447,020"
07/20/2018,VOO,257,257.65,256.78,256.98,"2,710,786"
07/19/2018,VOO,257.5,257.9,256.75,257.22,"2,050,473"
07/18/2018,VOO,257.76,258.32,257.28,258.2,"2,606,817"
07/17/2018,VOO,255.85,258.06,255.8,257.73,"1,825,871"
07/16/2018,VOO,256.89,257.01,256.16,256.63,"993,457"
07/13/2018,VOO,256.49,257.16,255.99,256.79,"1,814,928"
07/12/2018,VOO,255.66,256.66,255.01,256.57,"2,874,031"
07/11/2018,VOO,254.6,255.41,254.03,254.39,"2,335,052"
07/10/2018,VOO,255.75,256.3,255.45,256.14,"1,314,531"
07/09/2018,VOO,254.05,255.32,254.01,255.25,"3,979,469"
07/06/2018,VOO,250.91,253.39,250.52,253.01,"2,622,491"
07/05/2018,VOO,250.07,250.94,248.91,250.92,"1,948,090"
07/03/2018,VOO,250.68,250.76,248.44,248.79,"1,157,884"
07/02/2018,VOO,247.56,249.89,247.32,249.8,"1,943,137"
06/29/2018,VOO,249.98,251.36,249.1,249.51,"3,711,575"
06/28/2018,VOO,247.3,249.6,246.63,248.88,"2,638,408"
06/27/2018,VOO,251.27,252.73,248.43,248.53,"3,433,775"
06/26/2018,VOO,250.66,251.53,249.91,250.61,"2,971,320"
06/25/2018,VOO,252.37,252.51,248.35,250.06,"6,690,013"
06/22/2018,VOO,254.4,254.52,253.32,253.57,"3,092,670"
06/21/2018,VOO,254.66,254.67,252.58,253.12,"4,037,572"
06/20/2018,VOO,254.97,255.37,254.32,254.71,"1,578,179"
06/19/2018,VOO,252.83,254.46,252.42,254.25,"1,863,323"
06/18/2018,VOO,254.18,255.36,253.71,255.22,"2,019,689"
06/15/2018,VOO,255.27,256.07,254.13,255.83,"2,000,057"
06/14/2018,VOO,256.31,256.62,255.46,256.05,"1,914,094"
06/13/2018,VOO,256.53,256.77,255.23,255.31,"2,507,760"
06/12/2018,VOO,256.39,256.63,255.6,256.33,"1,182,220"
06/11/2018,VOO,255.79,256.67,255.7,255.9,"2,648,046"
06/08/2018,VOO,254.36,255.62,254.19,255.57,"1,517,453"
06/07/2018,VOO,255.37,255.7,253.88,254.77,"2,616,287"
06/06/2018,VOO,253.37,254.96,252.72,254.89,"2,763,168"
06/05/2018,VOO,252.66,253.13,251.87,252.87,"1,491,157"
06/04/2018,VOO,252.17,252.8,251.96,252.52,"2,031,482"
06/01/2018,VOO,250.23,251.65,250.17,251.41,"1,953,882"
05/31/2018,VOO,249.99,250.3,248.28,248.79,"2,378,804"
05/30/2018,VOO,248.53,250.88,248.43,250.41,"1,359,687"
05/29/2018,VOO,248.28,249.08,245.97,247.15,"4,465,821"
05/25/2018,VOO,250.04,250.64,249.49,250.04,"1,654,804"
05/24/2018,VOO,250.74,251,248.76,250.67,"2,025,388"
05/23/2018,VOO,249.12,251.15,248.95,251.15,"1,484,145"
05/22/2018,VOO,251.67,251.94,250.1,250.37,"1,055,352"
05/21/2018,VOO,250.77,251.68,250.43,251.09,"1,263,289"
05/18/2018,VOO,249.53,249.85,248.89,249.26,"1,703,135"
05/17/2018,VOO,249.79,250.99,249.08,249.88,"1,714,614"
05/16/2018,VOO,249.08,250.54,249.07,250.09,"2,588,718"
05/15/2018,VOO,249.5,249.52,248.06,249.03,"2,600,622"
05/14/2018,VOO,251.12,251.76,250.21,250.75,"1,478,203"
05/11/2018,VOO,250.04,250.92,249.48,250.47,"1,703,455"
05/10/2018,VOO,248.36,250.2,248.25,249.86,"1,537,619"
05/09/2018,VOO,245.86,247.9,245.36,247.54,"1,506,163"
05/08/2018,VOO,244.83,245.53,243.57,245.16,"1,924,488"
05/07/2018,VOO,245.19,246.19,244.46,245.17,"3,127,179"
05/04/2018,VOO,240.25,245.06,239.89,244.41,"1,785,210"
05/03/2018,VOO,240.88,241.9,237.92,241.21,"2,666,472"
05/02/2018,VOO,243.21,244.02,241.36,241.78,"1,636,419"
05/01/2018,VOO,242.45,243.52,240.76,243.44,"2,323,139"
04/30/2018,VOO,245.51,246.05,242.85,242.92,"2,146,101"
04/27/2018,VOO,245.23,245.57,243.89,244.92,"2,178,868"
04/26/2018,VOO,243.22,245.47,242.77,244.66,"2,106,791"
04/25/2018,VOO,241.51,242.63,239.6,242.17,"2,354,766"
04/24/2018,VOO,245.97,246.12,240.01,241.55,"3,653,453"
04/23/2018,VOO,245.55,246.08,243.75,244.89,"1,472,625"
04/20/2018,VOO,246.95,247.13,243.97,245,"2,103,856"
04/19/2018,VOO,247.62,247.89,245.96,247,"1,997,232"
04/18/2018,VOO,248.66,249.22,247.94,248.36,"1,365,069"
04/17/2018,VOO,247.42,248.81,246.88,248.22,"2,301,788"
04/16/2018,VOO,245.27,246.35,244.41,245.58,"2,149,239"
04/13/2018,VOO,245.84,245.84,242.5,243.6,"2,887,665"
04/12/2018,VOO,243.71,245.25,243.47,244.28,"1,723,600"
04/11/2018,VOO,242,243.99,241.95,242.25,"2,068,330"
04/10/2018,VOO,242.75,244.38,241.57,243.54,"2,905,551"
04/09/2018,VOO,240.15,243.25,239.32,239.59,"2,955,982"
04/06/2018,VOO,241.94,243.51,236.98,238.62,"4,931,574"
04/05/2018,VOO,243.9,244.89,242.8,243.99,"3,436,604"
04/04/2018,VOO,235.87,242.81,235.7,242.24,"4,598,042"
04/03/2018,VOO,237.81,240,235.93,239.48,"3,287,873"
04/02/2018,VOO,241.19,241.7,233.92,236.48,"4,696,395"
03/29/2018,VOO,239.85,243.61,239.08,242.08,"2,911,487"
03/28/2018,VOO,239.46,241.22,237.53,238.64,"4,384,132"
03/27/2018,VOO,244.47,245.04,237.77,239.31,"3,363,565"
03/26/2018,VOO,240.82,243.81,238.32,243.53,"5,528,998"
03/23/2018,VOO,243.74,244.52,237.92,238.09,"3,815,476"
03/22/2018,VOO,247.11,248.08,243.03,243.27,"3,589,391"
03/21/2018,VOO,249.94,252.12,249.31,249.47,"2,777,343"
03/20/2018,VOO,249.99,250.66,249.33,250.05,"1,991,443"
03/19/2018,VOO,252.25,252.26,247.87,249.61,"2,715,818"
03/16/2018,VOO,253.23,254.08,252.97,252.99,"1,554,574"
03/15/2018,VOO,253.55,254.21,252.22,252.73,"2,161,474"
03/14/2018,VOO,255.33,255.51,252.46,252.97,"2,352,702"
03/13/2018,VOO,257.2,257.71,253.71,254.31,"3,080,622"
03/12/2018,VOO,256.64,257.25,255.58,256,"2,029,174"
03/09/2018,VOO,253.4,256.26,253.05,256.25,"2,450,814"
03/08/2018,VOO,251.4,252.02,250.36,251.89,"3,021,617"
03/07/2018,VOO,248.54,251.07,248.36,250.72,"2,730,204"
03/06/2018,VOO,251.22,251.25,249.23,250.83,"1,931,994"
03/05/2018,VOO,246.02,250.79,245.95,250.2,"3,024,611"
03/02/2018,VOO,244.24,247.86,243.33,247.36,"3,276,498"
03/01/2018,VOO,249.53,251.03,244.45,246.05,"5,182,334"
02/28/2018,VOO,253.37,253.82,249.34,249.34,"2,716,623"
02/27/2018,VOO,255.63,256.34,252.14,252.14,"2,947,118"
02/26/2018,VOO,253.56,255.5,252.99,255.4,"1,891,991"
02/23/2018,VOO,249.82,252.49,249.3,252.49,"2,923,105"
02/22/2018,VOO,249.17,250.9,247.81,248.41,"3,177,722"
02/21/2018,VOO,249.86,252.44,248.11,248.11,"2,797,969"
02/20/2018,VOO,250,251.51,248.6,249.42,"3,454,368"
02/16/2018,VOO,250.27,253,250.17,250.94,"3,007,455"
02/15/2018,VOO,249.6,250.97,246.98,250.97,"2,923,845"
02/14/2018,VOO,243,248.12,242.84,247.76,"3,650,816"
02/13/2018,VOO,242.63,245,241.97,244.56,"3,077,691"
02/12/2018,VOO,242.5,245.32,240.66,243.74,"4,236,207"
02/09/2018,VOO,239.6,242.2,232.42,240.44,"9,713,095"
02/08/2018,VOO,246.25,246.43,236.7,236.79,"6,985,672"
02/07/2018,VOO,246.71,250.28,245.92,245.93,"6,240,150"
02/06/2018,VOO,238.8,247.81,237.67,247.28,"11,701,700"
02/05/2018,VOO,251.26,253.47,241.92,242.79,"8,559,206"
02/02/2018,VOO,257.37,257.5,253.09,253.19,"5,532,170"
02/01/2018,VOO,258.29,260.12,257.95,258.73,"3,125,707"
01/31/2018,VOO,259.83,260.38,257.95,258.99,"5,597,301"
01/30/2018,VOO,259.67,260.35,258.46,258.75,"6,678,947"
01/29/2018,VOO,262.83,263.25,261.48,261.54,"5,145,000"
01/26/2018,VOO,261.33,263.37,260.97,263.36,"2,857,269"
01/25/2018,VOO,261.17,261.22,259.53,260.33,"3,585,564"
01/24/2018,VOO,261.03,261.63,259.02,260.21,"2,935,509"
01/23/2018,VOO,259.84,260.63,259.51,260.34,"2,161,081"
01/22/2018,VOO,257.45,259.78,257.45,259.75,"1,607,788"
01/19/2018,VOO,257.15,257.69,256.53,257.68,"2,541,164"
01/18/2018,VOO,256.84,257.27,256.02,256.59,"3,154,233"
01/17/2018,VOO,255.5,257.35,254.74,256.94,"1,867,698"
01/16/2018,VOO,256.79,257.4,253.8,254.48,"3,719,563"
01/12/2018,VOO,254.03,255.56,253.9,255.41,"2,054,913"
01/11/2018,VOO,252.47,253.73,252.33,253.73,"2,280,293"
01/10/2018,VOO,251.51,252.17,250.82,251.87,"1,953,626"
01/09/2018,VOO,252.18,252.94,251.91,252.3,"2,129,810"
01/08/2018,VOO,251.16,251.88,250.87,251.77,"2,476,193"
01/05/2018,VOO,250.46,251.4,249.95,251.25,"2,190,162"
01/04/2018,VOO,249.27,250.12,249.17,249.65,"2,918,028"
01/03/2018,VOO,247.24,248.7,247.18,248.56,"2,917,652"
01/02/2018,VOO,246.15,247.09,245.74,247.09,"2,784,283"
12/29/2017,VOO,246.76,246.77,245.03,245.29,"2,326,724"
12/28/2017,VOO,246.13,246.21,245.77,246.14,"2,346,711"
12/27/2017,VOO,245.71,246.02,245.38,245.68,"1,379,426"
12/26/2017,VOO,245.66,245.71,245.26,245.54,"1,492,258"
12/22/2017,VOO,247.09,247.13,246.44,247.01,"1,888,511"
12/21/2017,VOO,247.22,247.81,246.82,247.06,"2,262,361"
12/20/2017,VOO,247.72,247.77,246.27,246.56,"2,569,992"
12/19/2017,VOO,247.92,247.95,246.63,246.75,"3,170,296"
12/18/2017,VOO,247.52,248.01,247.45,247.65,"2,089,580"
12/15/2017,VOO,245.15,246.55,245.07,246.12,"3,170,751"
12/14/2017,VOO,245.4,245.48,244,244.07,"1,932,948"
12/13/2017,VOO,245.36,245.8,244.97,245.04,"1,808,436"
12/12/2017,VOO,244.94,245.58,244.69,245.1,"1,854,983"
12/11/2017,VOO,243.94,244.71,243.9,244.68,"2,513,268"
12/08/2017,VOO,243.45,243.92,243.2,243.89,"1,685,660"
12/07/2017,VOO,241.69,242.91,241.55,242.57,"2,670,007"
12/06/2017,VOO,241.45,242.26,241.33,241.77,"1,204,971"
12/05/2017,VOO,242.91,243.58,241.63,241.78,"1,886,330"
12/04/2017,VOO,244.7,245.07,242.59,242.64,"2,162,294"
12/01/2017,VOO,243.25,243.71,239.52,242.9,"3,775,569"
11/30/2017,VOO,242.3,244.4,242.23,243.35,"5,451,711"
11/29/2017,VOO,241.6,242.18,240.84,241.33,"2,442,133"
11/28/2017,VOO,239.59,241.48,239.44,241.42,"1,800,522"
11/27/2017,VOO,239.19,239.53,238.83,239.05,"2,654,255"
11/24/2017,VOO,239.12,239.28,238.99,239.12,"1,219,347"
11/22/2017,VOO,238.86,238.95,238.44,238.62,"2,143,705"
11/21/2017,VOO,238.06,239,238,238.79,"1,151,522"
11/20/2017,VOO,237.12,237.47,236.86,237.21,"1,420,439"
11/17/2017,VOO,237.17,237.39,236.79,236.9,"1,370,466"
11/16/2017,VOO,236.52,237.93,236.5,237.54,"1,072,436"
11/15/2017,VOO,235.74,236.24,234.82,235.53,"2,436,152"
11/14/2017,VOO,236.44,236.85,235.64,236.74,"2,763,302"
11/13/2017,VOO,236.33,237.52,236.31,237.32,"900,410"
11/10/2017,VOO,236.72,237.18,236.4,237.04,"1,018,980"
11/09/2017,VOO,236.73,237.34,235.48,237.18,"1,644,276"
11/08/2017,VOO,237.41,238.12,237.15,238.04,"4,710,977"
11/07/2017,VOO,237.89,238.22,237.11,237.69,"1,502,717"
11/06/2017,VOO,237.24,237.89,237.21,237.79,"1,688,740"
11/03/2017,VOO,236.83,237.44,236.34,237.43,"1,934,371"
11/02/2017,VOO,236.45,236.77,235.32,236.64,"1,908,093"
11/01/2017,VOO,237.03,237.39,236.13,236.54,"2,078,341"
10/31/2017,VOO,236.26,236.47,235.9,236.13,"1,357,556"
10/30/2017,VOO,236.13,236.62,235.53,235.86,"1,292,944"
10/27/2017,VOO,235.63,236.88,235.3,236.72,"2,824,985"
10/26/2017,VOO,235.1,235.41,234.67,234.72,"3,298,206"
10/25/2017,VOO,235.3,235.41,233.29,234.5,"1,943,399"
10/24/2017,VOO,235.68,235.89,235.27,235.63,"1,818,387"
10/23/2017,VOO,236.49,236.49,235.15,235.3,"1,100,961"
10/20/2017,VOO,235.8,236.19,235.53,236.16,"1,296,336"
10/19/2017,VOO,234.03,234.99,233.62,234.99,"1,653,625"
10/18/2017,VOO,235.06,235.09,234.68,234.87,"1,527,797"
10/17/2017,VOO,234.47,234.69,234.22,234.66,"1,332,426"
10/16/2017,VOO,234.41,234.69,234.04,234.51,"1,767,459"
10/13/2017,VOO,234.37,234.47,234.02,234.14,"1,067,996"
10/12/2017,VOO,233.87,234.27,233.64,233.88,"1,079,399"
10/11/2017,VOO,233.74,234.24,233.6,234.24,"1,036,378"
10/10/2017,VOO,233.84,234.25,233.29,233.86,"1,027,667"
10/09/2017,VOO,233.92,233.93,232.98,233.27,"768,438"
10/06/2017,VOO,233.46,233.7,233.18,233.68,"1,101,532"
10/05/2017,VOO,232.86,233.93,232.76,233.9,"1,471,827"
10/04/2017,VOO,232.12,232.78,231.98,232.52,"1,006,990"
10/03/2017,VOO,231.9,232.25,231.67,232.2,"1,316,354"
10/02/2017,VOO,231,231.73,230.91,231.73,"1,960,563"
09/29/2017,VOO,229.91,230.83,229.74,230.76,"1,726,212"
09/28/2017,VOO,229.36,230.01,229.29,229.94,"1,084,739"
09/27/2017,VOO,229.53,230.06,228.6,229.67,"2,103,859"
09/26/2017,VOO,229.09,229.32,228.53,228.78,"2,335,149"
09/25/2017,VOO,228.82,229.2,227.86,228.7,"1,523,677"
09/22/2017,VOO,228.75,229.26,228.72,229.04,"1,599,223"
09/21/2017,VOO,229.54,229.58,228.87,229.07,"1,899,880"
09/20/2017,VOO,229.68,229.78,228.63,229.72,"1,850,533"
09/19/2017,VOO,230.79,230.85,230.44,230.77,"1,302,418"
09/18/2017,VOO,230.46,230.9,230.12,230.49,"1,325,168"
09/15/2017,VOO,229.62,230.13,229.49,230.09,"1,419,681"
09/14/2017,VOO,229.47,229.94,229.31,229.77,"1,857,330"
09/13/2017,VOO,229.37,229.85,229.28,229.85,"1,155,775"
09/12/2017,VOO,229.32,229.72,229.13,229.71,"1,535,016"
09/11/2017,VOO,227.85,229.01,227.84,228.87,"2,007,238"
09/08/2017,VOO,226.45,226.98,226.25,226.4,"1,896,853"
09/07/2017,VOO,227.13,227.13,226.34,226.75,"1,620,341"
09/06/2017,VOO,226.76,227.14,226.19,226.8,"1,523,352"
09/05/2017,VOO,227.1,227.35,224.98,226.01,"2,222,499"
09/01/2017,VOO,227.76,228.11,227.51,227.69,"1,393,725"
08/31/2017,VOO,226.63,227.58,226.55,227.3,"2,202,709"
08/30/2017,VOO,224.86,226.24,224.69,225.97,"1,377,845"
08/29/2017,VOO,223.25,225.16,223.15,224.85,"1,397,426"
08/28/2017,VOO,225.16,225.21,224.19,224.68,"800,954"
08/25/2017,VOO,224.95,225.58,224.47,224.6,"1,220,802"
08/24/2017,VOO,225.04,225.17,223.88,224.11,"1,345,458"
08/23/2017,VOO,224.46,225.06,224.26,224.63,"1,463,269"
08/22/2017,VOO,223.72,225.6,223.69,225.4,"1,455,656"
08/21/2017,VOO,222.85,223.36,222.12,223.14,"1,281,552"
08/18/2017,VOO,223.09,224.27,222.45,222.87,"2,691,136"
08/17/2017,VOO,226.19,226.5,223.28,223.28,"3,396,186"
08/16/2017,VOO,226.95,227.39,226.37,226.81,"1,531,378"
08/15/2017,VOO,226.84,226.87,226.1,226.45,"1,309,702"
08/14/2017,VOO,225.56,226.67,225.56,226.43,"2,201,879"
08/11/2017,VOO,224.13,224.82,223.87,224.23,"1,584,454"
08/10/2017,VOO,226.24,226.35,223.85,223.93,"3,043,288"
08/09/2017,VOO,226.35,227.15,226,227.05,"1,536,588"
08/08/2017,VOO,227.34,228.62,226.73,227.18,"1,065,082"
08/07/2017,VOO,227.33,227.66,227.2,227.63,"848,497"
08/04/2017,VOO,227.36,227.59,226.84,227.26,"1,039,834"
08/03/2017,VOO,227.18,227.18,226.55,226.88,"1,266,394"
08/02/2017,VOO,227.31,227.42,226.29,227.28,"1,889,733"
08/01/2017,VOO,227.3,227.32,226.68,227.15,"1,674,501"
07/31/2017,VOO,227.23,227.3,226.44,226.64,"3,020,261"
07/28/2017,VOO,226.54,226.92,226.09,226.77,"2,364,130"
07/27/2017,VOO,227.75,227.78,225.65,227.03,"1,834,455"
07/26/2017,VOO,227.57,227.59,226.98,227.3,"1,574,199"
07/25/2017,VOO,227.51,227.59,227.02,227.23,"1,349,504"
07/24/2017,VOO,226.67,226.83,226.22,226.69,"1,278,162"
07/21/2017,VOO,226.36,226.78,226.11,226.77,"2,461,780"
07/20/2017,VOO,227.13,227.25,226.4,226.93,"1,698,108"
07/19/2017,VOO,225.98,226.86,225.96,226.86,"1,255,309"
07/18/2017,VOO,225.13,225.69,224.73,225.67,"3,146,451"
07/17/2017,VOO,225.45,225.86,225.34,225.5,"1,176,176"
07/14/2017,VOO,224.52,225.9,224.39,225.47,"1,642,410"
07/13/2017,VOO,224.16,224.61,223.89,224.45,"1,485,924"
07/12/2017,VOO,223.47,224.28,223.47,224.07,"1,492,107"
07/11/2017,VOO,222.42,222.76,221.22,222.4,"1,638,921"
07/10/2017,VOO,222.2,222.99,222.04,222.57,"1,800,233"
07/07/2017,VOO,221.52,222.52,221.38,222.34,"2,148,110"
07/06/2017,VOO,222.16,222.25,220.72,220.94,"2,541,830"
07/05/2017,VOO,222.84,223.17,222,222.94,"2,043,819"
07/03/2017,VOO,223.09,223.53,222.47,222.55,"1,762,460"
06/30/2017,VOO,222.57,222.91,221.86,222.06,"2,982,313"
06/29/2017,VOO,223.81,223.92,220.42,221.69,"4,613,043"
06/28/2017,VOO,222.73,223.84,222.5,223.62,"2,875,767"
06/27/2017,VOO,223.21,223.52,221.63,221.66,"3,476,711"
06/26/2017,VOO,224,224.45,223.24,223.44,"1,321,687"
06/23/2017,VOO,223.12,223.65,222.72,223.37,"1,257,512"
06/22/2017,VOO,224.17,224.66,223.87,224,"1,344,396"
06/21/2017,VOO,224.57,224.72,223.64,224.13,"1,422,018"
06/20/2017,VOO,225.36,225.36,224.18,224.22,"1,365,997"
06/19/2017,VOO,224.73,225.77,224.62,225.7,"1,433,401"
06/16/2017,VOO,224,224.06,222.94,223.87,"1,603,612"
06/15/2017,VOO,222.86,223.93,222.51,223.81,"2,171,076"
06/14/2017,VOO,224.82,224.84,223.38,224.26,"1,886,036"
06/13/2017,VOO,223.99,224.57,223.64,224.5,"2,170,673"
06/12/2017,VOO,223.21,223.48,222.51,223.41,"1,812,649"
06/09/2017,VOO,224.12,224.93,222.1,223.5,"2,117,658"
06/08/2017,VOO,223.82,224.31,223.24,223.76,"1,116,090"
06/07/2017,VOO,223.69,223.93,222.93,223.68,"1,328,893"
06/06/2017,VOO,223.37,223.95,223.2,223.31,"1,449,440"
06/05/2017,VOO,223.99,224.28,223.81,223.95,"1,831,231"
06/02/2017,VOO,223.48,224.32,223.17,224.1,"1,857,591"
06/01/2017,VOO,222.14,223.45,221.86,223.4,"2,112,900"
05/31/2017,VOO,222.04,222.08,220.92,221.67,"2,326,169"
05/30/2017,VOO,221.56,221.97,221.42,221.72,"1,511,818"
05/26/2017,VOO,221.76,222.07,221.67,221.93,"1,196,072"
05/25/2017,VOO,221.43,222.24,221.21,221.92,"1,565,020"
05/24/2017,VOO,220.64,221,220.28,220.89,"1,454,448"
05/23/2017,VOO,220.31,220.54,219.9,220.36,"1,258,977"
05/22/2017,VOO,219.26,220.05,219.23,219.93,"1,865,003"
05/19/2017,VOO,217.88,219.47,217.83,218.71,"2,436,492"
05/18/2017,VOO,216.33,218.24,216.13,217.36,"2,894,833"
05/17/2017,VOO,218.61,219.07,216.42,216.57,"3,507,715"
05/16/2017,VOO,220.88,220.94,220,220.48,"2,452,545"
05/15/2017,VOO,219.88,220.72,219.83,220.52,"1,441,038"
05/12/2017,VOO,219.5,219.6,219.12,219.41,"1,056,500"
05/11/2017,VOO,219.74,219.93,218.62,219.75,"1,855,740"
05/10/2017,VOO,219.76,220.22,219.55,220.2,"1,067,300"
05/09/2017,VOO,220.29,220.49,219.44,219.79,"1,637,189"
05/08/2017,VOO,220.13,220.25,219.57,220.07,"2,225,028"
05/05/2017,VOO,219.56,220.06,219.12,220.06,"1,729,796"
05/04/2017,VOO,219.27,219.35,218.31,219.18,"1,439,117"
05/03/2017,VOO,218.78,219.17,218.24,218.98,"1,654,565"
05/02/2017,VOO,219.29,219.38,218.77,219.2,"2,573,012"
05/01/2017,VOO,219.16,219.57,218.65,219.13,"1,506,653"
04/28/2017,VOO,219.33,219.34,218.43,218.6,"1,257,631"
04/27/2017,VOO,219.2,219.36,218.47,219.02,"1,154,178"
04/26/2017,VOO,218.96,219.9,218.81,218.85,"2,824,460"
04/25/2017,VOO,218.41,219.36,218.29,219.01,"1,745,507"
04/24/2017,VOO,217.75,217.95,217.23,217.7,"2,366,350"
04/21/2017,VOO,215.97,216.02,214.93,215.4,"2,594,355"
04/20/2017,VOO,214.98,216.5,214.62,216.03,"2,734,329"
04/19/2017,VOO,215.31,215.7,214.06,214.28,"2,032,384"
04/18/2017,VOO,214.55,215.24,213.98,214.75,"2,696,140"
04/17/2017,VOO,214,215.35,213.8,215.34,"1,746,903"
04/13/2017,VOO,214.5,215.24,213.47,213.47,"1,806,823"
04/12/2017,VOO,215.49,215.69,214.62,214.9,"2,002,741"
04/11/2017,VOO,215.63,215.88,214.25,215.79,"1,787,316"
04/10/2017,VOO,216.06,216.88,215.5,216.06,"1,311,885"
04/07/2017,VOO,215.86,216.64,215.4,215.91,"1,835,945"
04/06/2017,VOO,215.71,216.68,215.22,216.1,"1,635,457"
04/05/2017,VOO,216.89,217.93,215.34,215.54,"2,311,797"
04/04/2017,VOO,215.71,216.25,215.33,216.2,"2,481,598"
04/03/2017,VOO,216.51,216.69,214.74,216.08,"2,843,874"
03/31/2017,VOO,216.56,217.11,216.35,216.35,"1,331,402"
03/30/2017,VOO,216.17,217.13,215.98,216.87,"2,494,842"
03/29/2017,VOO,215.72,216.47,215.48,216.29,"1,748,673"
03/28/2017,VOO,214.16,216.46,214.05,215.97,"3,057,247"
03/27/2017,VOO,212.87,214.72,212.62,214.38,"2,082,864"
03/24/2017,VOO,215.14,215.77,213.88,214.73,"2,647,642"
03/23/2017,VOO,214.8,216.02,214.44,214.8,"2,436,713"
